what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1489181844994
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1489181844994
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1489181844995
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1489181844996
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1489181844996
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1489181844998
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1489181844999
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1489181844999
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1489181845000
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1489181845001
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489181845001
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1489181845002
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489181845002
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1489181845003
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1489181845003
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1489181845004
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1489181845004
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1489181845004
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1489181845005
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1489181845005
os,sysinfo,,,"linux",1489181845008
arch,sysinfo,,,"x86",1489181845008
ws,sysinfo,,,"gtk",1489181845008
locale,sysinfo,,,"en_US",1489181845008
processors,sysinfo,,,"8",1489181845008
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489181845008
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1489181845008
java.specification.name,sysinfo,,,"Java Platform API Specification",1489181845008
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489181845008
java.specification.version,sysinfo,,,"1.6",1489181845008
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1489181845008
java.version,sysinfo,,,"1.6.0_23",1489181845008
java.vm.info,sysinfo,,,"mixed mode",1489181845008
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1489181845008
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489181845008
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489181845008
java.vm.specification.version,sysinfo,,,"1.0",1489181845008
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1489181845008
java.vm.version,sysinfo,,,"19.0-b09",1489181845008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181937093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181938264
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489181940286
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1489181940692
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1489181940730
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489181941715
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1489181942604
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1489181942607
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1489181942608
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1489181942609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181942652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181942875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181947574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181951111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181976899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181978299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181978581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181979286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181985732
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1489181986973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1489181986973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181986984
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1489181989132
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1489181989136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181990265
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489181991404
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1489181991412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489181991415
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489181992282
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1489181992420
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1489181992427
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489181996037
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182184873
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182184897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1489182251698
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182252556
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489182253284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182254786
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1489182255627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182255663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182260171
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489182260750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182260758
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489182261428
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489182262084
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489182265138
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182305431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182600999
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182629180
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489182637020
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489182658221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182662156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182691798
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489182832018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182833228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182833464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182837637
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489182838164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182838172
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489182838877
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489182839385
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489182842453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489182994796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489183098175
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489183134961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489183141560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489183175371
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489183178221
