what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489186783987
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489186788418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186790614
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489186790656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1489186835356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186835360
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489186836816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186838209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186840421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186846812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489186846852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1489186880983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186880988
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489186882064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186883540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186886020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186912841
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1489186912874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1489186923024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186923030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186928398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186930796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489186931813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489186939053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187135899
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489187141285
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1489187141326
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489187141955
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489187143499
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1489187147412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187147741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187179230
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489187191943
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489187191975
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489187191984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489187193014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489187197693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187201091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187202141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187209607
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489187214664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187214672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187214975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187215646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187225815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187226098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187229747
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489187230773
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1489187230782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187230784
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489187231558
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1489187231709
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1489187231716
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1489187235877
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489187256677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187257894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187258125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187263354
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1489187263871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187263877
error,log,,,"Unable to validate connection settings.",1489187269627
error,log,,,"Unable to validate connection settings.",1489187269645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187269713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187273493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187290165
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489187291282
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1489187291815
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1489187291816
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1489187291816
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1489187291816
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1489187291816
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1489187291816
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1489187291816
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1489187291816
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1489187291816
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1489187291817
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1489187291817
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1489187291817
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1489187291818
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1489187291819
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1489187291819
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1489187291820
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1489187291821
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1489187291821
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1489187291821
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1489187291821
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1489187291821
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1489187291821
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1489187291821
